Label,TagSet,AssetType,Asset,AssetParent,isFedBy,City,Building,Wing,Floor,Room,Zone,AssetType2,Asset2
01_Z3_G1_18P BOARD_MM69 TRIGGER,Occupancy_Sensor,Lighting,GF_M69,,,Dublin,B3,SOR42,GroundFloor,Yeats,,,
01_Z3_G1_18P BOARD_SM70 TRIGGER,Occupancy_Sensor,Lighting,GF_M70,,,Dublin,B3,SOR42,GroundFloor,Yeats,,,
01_Z3_G2_TELECONFERENCE _MM71 TRIGGER,Occupancy_Sensor,Lighting,GF_M71,,,Dublin,B3,SOR42,GroundFloor,Wilde,,,
01_Z3_G3_6P MEETING _MM72 TRIGGER,Occupancy_Sensor,Lighting,GF_M72,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_28,,,
01_Z3_G4_HOT DESK_MM79 TRIGGER,Occupancy_Sensor,Lighting,GF_M79,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_24,,,
01_Z3_G5_HOT DESK_ONOFF_MM80 TRIGGER,Occupancy_Sensor,Lighting,GF_M80,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_25,,,
01_Z3_G6_24P TRAINING _MM73 TRIGGER,Occupancy_Sensor,Lighting,GF_M73,,,Dublin,B3,SOR42,GroundFloor,Training,,,
01_Z3_G6_24P TRAINING _SM74 TRIGGER,Occupancy_Sensor,Lighting,GF_M74,,,Dublin,B3,SOR42,GroundFloor,Training,,,
01_Z3_G7_LABORATORY_MM75 TRIGGER,Occupancy_Sensor,Lighting,GF_M75,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_30,,,
01_Z3_G8_6P MEETING _MM76 TRIGGER,Occupancy_Sensor,Lighting,GF_M76,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_31,,,
01_Z3_G9_10 PEOPLE_MEET_MM95 TRIGGER,Occupancy_Sensor,Lighting,GF_M95,,,Dublin,B3,SOR42,GroundFloor,Beckett,,,
01_Z4_G10_QUIET ROOM_MM88 TRIGGER,Occupancy_Sensor,Lighting,GF_M88,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_07,,,
01_Z4_G11_WORK_STATION_4_MM43 TRIGGER,Occupancy_Sensor,Lighting,GF_M43,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_08,,,
01_Z4_G12_WORKSTATIONS4S_MM44 TRIGGER,Occupancy_Sensor,Lighting,GF_M44,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_09,,,
01_Z4_G13_WORKSTATIONS4_MM45 TRIGGER,Occupancy_Sensor,Lighting,GF_M45,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_09,,,
01_Z4_G1_WORKSTATIONS4_MM37 TRIGGER,Occupancy_Sensor,Lighting,GF_M37,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_04,,,
01_Z4_G2_WORKSTATIONS4_MM38 TRIGGER,Occupancy_Sensor,Lighting,GF_M38,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_05,,,
01_Z4_G3_WORKSTATIONS4_MM39 TRIGGER,Occupancy_Sensor,Lighting,GF_M39,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_05,,,
01_Z4_G4_QUIET ROOM_MM85 TRIGGER,Occupancy_Sensor,Lighting,GF_M85,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_06,,,
01_Z4_G5_QUIET ROOM_MM86 TRIGGER,Occupancy_Sensor,Lighting,GF_M86,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_06,,,
01_Z4_G6_WORKSTATIONS4_MM40 TRIGGER,Occupancy_Sensor,Lighting,GF_M40,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_02,,,
01_Z4_G7_WORKSTATIONS4_MM41 TRIGGER,Occupancy_Sensor,Lighting,GF_M41,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_03,,,
01_Z4_G8_WORKSTATIONS4_MM42 TRIGGER,Occupancy_Sensor,Lighting,GF_M42,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_03,,,
01_Z4_G9_QUIET ROOM_MM87 TRIGGER,Occupancy_Sensor,Lighting,GF_M87,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_07,,,
01_Z5_G10_WORKSTATIONS4_MM53 TRIGGER,Occupancy_Sensor,Lighting,GF_M53,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_17,,,
01_Z5_G11_WORKSTATIONS4_MM54 TRIGGER,Occupancy_Sensor,Lighting,GF_M54,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_17,,,
01_Z5_G12_QUIET ROOM_MM91 TRIGGER,Occupancy_Sensor,Lighting,GF_M91,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_16,,,
01_Z5_G13_QUIET ROOM_MM92 TRIGGER,Occupancy_Sensor,Lighting,GF_M92,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_16,,,
01_Z5_G1_WORKSTATIONS4_MM46 TRIGGER,Occupancy_Sensor,Lighting,GF_M46,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_10,,,
01_Z5_G2_WORKSTATIONS4_MM47 TRIGGER,Occupancy_Sensor,Lighting,GF_M47,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_11,,,
01_Z5_G3_WORKSTATIONS4_MM48 TRIGGER,Occupancy_Sensor,Lighting,GF_M48,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_11,,,
01_Z5_G4_WORKSTATIONS4_MM49 TRIGGER,Occupancy_Sensor,Lighting,GF_M49,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_20,,,
01_Z5_G5_WORKSTATIONS4_MM50 TRIGGER,Occupancy_Sensor,Lighting,GF_M50,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_20,,,
01_Z5_G6_WORKSTATIONS4_MM51 TRIGGER,Occupancy_Sensor,Lighting,GF_M51,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_19,,,
01_Z5_G7_QUIET ROOM_MM89 TRIGGER,Occupancy_Sensor,Lighting,GF_M89,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_15,,,
01_Z5_G8_QUIET ROOM_MM90 TRIGGER,Occupancy_Sensor,Lighting,GF_M90,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_15,,,
01_Z5_G9_WORKSTATIONS4_MM52 TRIGGER,Occupancy_Sensor,Lighting,GF_M52,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_18,,,
01_Z6_G1_WORKSTATIONS4_MM55 TRIGGER,Occupancy_Sensor,Lighting,GF_M55,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_32,,,
01_Z6_G2_WORKSTATIONS4_MM56 TRIGGER,Occupancy_Sensor,Lighting,GF_M56,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_33,,,
01_Z6_G3_WORKSTATIONS4_MM57 TRIGGER,Occupancy_Sensor,Lighting,GF_M57,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_33,,,
01_Z6_G4_Quiet Room_MM82 TRIGGER,Occupancy_Sensor,Lighting,GF_M82,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_23,,,
01_Z6_G5_Quiet Room_MM83 TRIGGER,Occupancy_Sensor,Lighting,GF_M83,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_23,,,
01_Z6_G6_WORKSTATIONS4_MM58 TRIGGER,Occupancy_Sensor,Lighting,GF_M58,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_34,,,
01_Z6_G7_WORKSTATIONS4_MM59 TRIGGER,Occupancy_Sensor,Lighting,GF_M59,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_35,,,
01_Z6_G8_WORKSTATIONS4_MM60 TRIGGER,Occupancy_Sensor,Lighting,GF_M60,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_35,,,
01_Z7_G10_DISABLED WC_MM81 TRIGGER,Occupancy_Sensor,Lighting,GF_M81,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_WC,,,
01_Z7_G11_WELLNESS ROOM_MM99 TRIGGER,Occupancy_Sensor,Lighting,GF_M99,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_WC,,,
01_Z7_G1_MALE WC_MM61 TRIGGER,Occupancy_Sensor,Lighting,GF_M61,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_MALE_WC,,,
01_Z7_G5_CORRIDOR_MM62 TRIGGER,Occupancy_Sensor,Lighting,GF_M62,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_36,,,
01_Z7_G9_FEMALE WC_MM63 TRIGGER,Occupancy_Sensor,Lighting,GF_M63,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_FEMALE_WC,,,
01_Z8_G10_Male_WC_Lobby_MM77 TRIGGER,Occupancy_Sensor,Lighting,GF_M77,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_MALE_WC,,,
01_Z8_G11_Female WC_Lobby_MM78 TRIGGER,Occupancy_Sensor,Lighting,GF_M78,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_FEMALE_WC,,,
01_Z8_G3_RECEPTION_MM64 TRIGGER,Occupancy_Sensor,Lighting,GF_M64,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_38,,,
01_Z8_G5_RECEPTION WC 1_MM68 TRIGGER,Occupancy_Sensor,Lighting,GF_M68,,,Dublin,B3,SOR42,GroundFloor,SOR46_G_Expo_WC,,,
01_Z8_G6_RECEPTION WC 2_MM67 TRIGGER,Occupancy_Sensor,Lighting,GF_M67,,,Dublin,B3,SOR42,GroundFloor,SOR46_G_Expo_WC,,,
01_Z8_G7_RECEPTION_WC_2_MM66 TRIGGER,Occupancy_Sensor,Lighting,GF_M66,,,Dublin,B3,SOR42,GroundFloor,SOR46_G_Expo_WC,,,
01_Z8_G8_RECEPTION_WC_2_MM65 TRIGGER,Occupancy_Sensor,Lighting,GF_M65,,,Dublin,B3,SOR42,GroundFloor,SOR46_G_Expo_WC,,,
02_Z2_G12_6p Meeting Room_MM59_TRIGGER,Occupancy_Sensor,Lighting,1F_M59,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_21,,,
02_Z2_G13_4p Meeting Room_MM60_TRIGGER,Occupancy_Sensor,Lighting,1F_M60,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_22,,,
02_Z2_G2_Male WC Lobby_MM44_TRIGGER,Occupancy_Sensor,Lighting,1F_M44,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,,,
02_Z2_G3_Male WC_MM21_TRIGGER,Occupancy_Sensor,Lighting,1F_M21,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,,,
02_Z2_G4_Female WC Lobby_MM45_TRIGGER,Occupancy_Sensor,Lighting,1F_M45,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,,,
02_Z2_G5_Female WC_MM22_TRIGGER,Occupancy_Sensor,Lighting,1F_M22,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_WC,,,
02_Z2_G6_Business Support_MM46_TRIGGER,Occupancy_Sensor,Lighting,1F_M46,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_23,,,
02_Z2_G7_10p Meeting Room_MM43_TRIGGER,Occupancy_Sensor,Lighting,1F_M43,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_23,,,
02_Z2_G8_6p Meeting Room_MM53_TRIGGER,Occupancy_Sensor,Lighting,1F_M53,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_15,,,
02_Z2_G9_6p Meeting Room_MM58_TRIGGER,Occupancy_Sensor,Lighting,1F_M58,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_16,,,
02_Z3_G10_Workstation2_MM30_TRIGGER,Occupancy_Sensor,Lighting,1F_M30,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_7,,,
02_Z3_G11_Quiet Room_MM49_TRIGGER,Occupancy_Sensor,Lighting,1F_M49,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_5,,,
02_Z3_G12_Quiet Room_MM50_TRIGGER,Occupancy_Sensor,Lighting,1F_M50,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_5,,,
02_Z3_G13_Workstation4_MM31_TRIGGER,Occupancy_Sensor,Lighting,1F_M31,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_8,,,
02_Z3_G14_Workstation4_MM32_TRIGGER,Occupancy_Sensor,Lighting,1F_M32,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_9,,,
02_Z3_G1_Workstation4_MM23_TRIGGER,Occupancy_Sensor,Lighting,1F_M23,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_1,,,
02_Z3_G2_Workstation4_MM24_TRIGGER,Occupancy_Sensor,Lighting,1F_M24,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_1,,,
02_Z3_G3_Workstation4_MM25_TRIGGER,Occupancy_Sensor,Lighting,1F_M25,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_2,,,
02_Z3_G4_Workstation2_MM26_TRIGGER,Occupancy_Sensor,Lighting,1F_M26,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_2,,,
02_Z3_G5_Quiet Room_MM47_TRIGGER,Occupancy_Sensor,Lighting,1F_M47,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_4,,,
02_Z3_G6_Quiet Room_MM48_TRIGGER,Occupancy_Sensor,Lighting,1F_M48,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_4,,,
02_Z3_G7_Workstation4_MM27_TRIGGER,Occupancy_Sensor,Lighting,1F_M27,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_6,,,
02_Z3_G8_Workstation4_MM28_TRIGGER,Occupancy_Sensor,Lighting,1F_M28,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_6,,,
02_Z3_G9_Workstation4_MM_29_TRIGGER,Occupancy_Sensor,Lighting,1F_M29,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_7,,,
02_Z4_G10_Workstation2_MM40_TRIGGER,Occupancy_Sensor,Lighting,1F_M40,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_19,,,
02_Z4_G11_Quiet Room_MM56_TRIGGER,Occupancy_Sensor,Lighting,1F_M56,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_14,,,
02_Z4_G12_Quiet Room_MM57_TRIGGER,Occupancy_Sensor,Lighting,1F_M57,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_14,,,
02_Z4_G1_Workstation4_MM33_TRIGGER,Occupancy_Sensor,Lighting,1F_M33,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_18,,,
02_Z4_G2_Workstation4_MM34_TRIGGER,Occupancy_Sensor,Lighting,1F_M34,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_18,,,
02_Z4_G3_Workstation4_MM35_TRIGGER,Occupancy_Sensor,Lighting,1F_M35,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_17,,,
02_Z4_G4_Workstation2_MM36_TRIGGER,Occupancy_Sensor,Lighting,1F_M36,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_17,,,
02_Z4_G5_Quiet Room_MM54_TRIGGER,Occupancy_Sensor,Lighting,1F_M54,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_13,,,
02_Z4_G6_Quiet Room_MM55_TRIGGER,Occupancy_Sensor,Lighting,1F_M55,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_13,,,
02_Z4_G7_Workstation4_MM37_TRIGGER,Occupancy_Sensor,Lighting,1F_M37,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_20,,,
02_Z4_G8_Workstation4_MM38_TRIGGER,Occupancy_Sensor,Lighting,1F_M38,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_20,,,
02_Z4_G9_Workstation4_MM39_TRIGGER,Occupancy_Sensor,Lighting,1F_M39,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_19,,,
02_Z5_G1_Atrium Space_MM41_TRIGGER,Occupancy_Sensor,Lighting,1F_M41,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z5_G1_Atrium Space_SM42_TRIGGER,Occupancy_Sensor,Lighting,1F_M42,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_AHU46_01_SAT,AHU_Supply_Air_Temperature_Sensor,AHU,AHU46,,,Dublin,B3,SOR46,,,,,
02_Z1_G10_AISLE-1.1_5T_MM19_TRIGGER,Occupancy_Sensor,Lighting,1F_M19,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G10_AISLE-1.1_5T_SM20_TRIGGER,Occupancy_Sensor,Lighting,1F_M20,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G2_AISLE-1.1_8S_MM1_TRIGGER,Occupancy_Sensor,Lighting,1F_M1,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G2_AISLE-1.1_8S_SM2_TRIGGER,Occupancy_Sensor,Lighting,1F_M2,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G2_AISLE-1.1_8S_SM3_TRIGGER,Occupancy_Sensor,Lighting,1F_M3,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G3_AISLE-1.1_6R_MM4_TRIGGER,Occupancy_Sensor,Lighting,1F_M4,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G4_AISLE-1.1_7R_MM5_TRIGGER,Occupancy_Sensor,Lighting,1F_M5,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G4_AISLE-1.1_7R_SM6_TRIGGER,Occupancy_Sensor,Lighting,1F_M6,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G5_AISLE-1.1_8R_MM7_TRIGGER,Occupancy_Sensor,Lighting,1F_M7,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G5_AISLE-1.1_8R_SM8_TRIGGER,Occupancy_Sensor,Lighting,1F_M8,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G6_AISLE-1.1_4R_MM9_TRIGGER,Occupancy_Sensor,Lighting,1F_M9,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G6_AISLE-1.1_4R_SM10_TRIGGER,Occupancy_Sensor,Lighting,1F_M10,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G7_AISLE-1.1_5R_MM11_TRIGGER,Occupancy_Sensor,Lighting,1F_M11,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G7_AISLE-1.1_5R_SM12_TRIGGER,Occupancy_Sensor,Lighting,1F_M12,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G7_AISLE-1.1_5R_SM13_TRIGGER,Occupancy_Sensor,Lighting,1F_M13,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G8_AISLE-1.1_1T_MM14_TRIGGER,Occupancy_Sensor,Lighting,1F_M14,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G8_AISLE-1.1_1T_SM15_TRIGGER,Occupancy_Sensor,Lighting,1F_M15,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G9_AISLE-1.1_2T_MM17_TRIGGER,Occupancy_Sensor,Lighting,1F_M17,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G9_AISLE-1.1_2T_SM16_TRIGGER,Occupancy_Sensor,Lighting,1F_M16,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z1_G9_AISLE-1.1_2T_SM18_TRIGGER,Occupancy_Sensor,Lighting,1F_M18,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z4_G13_Collaboration_Lab_MM52_TRIGGER,Occupancy_Sensor,Lighting,1F_M52,,,Dublin,B3,SOR42,FirstFloor,,,,
02_Z4_G14_Collaboration_Lab_MM51_TRIGGER,Occupancy_Sensor,Lighting,1F_M51,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_SOR46_FCU_Kwh,Power_Meter,,,46-GF-FCU,,Dublin,B3,SOR46,,,,,
B3_SOR46_Light_Kwh,Power_Meter,,,46-GF-Light,,Dublin,B3,SOR46,,,,,
B3_SOR46_SRVC_Kwh,Power_Meter,,,46-GF-GS,,Dublin,B3,SOR46,,,,,
A4R_GF_SRVC_H23H24,Power_Meter,,A4R,42-GF-GS,,Dublin,B3,SOR46,,,,,
B3_42_1F_Z1_G10_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M20,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G10_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M20,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G10_M19_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M20,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G10_M20_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M20,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G2_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M3,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G2_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M3,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G2_M1_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M3,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G2_M2_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M3,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G2_M3_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M3,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G3_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M4,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G3_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M4,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G3_M4_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M4,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G4_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M6,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G4_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M6,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G4_M5_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M6,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G4_M6_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M6,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G5_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M8,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G5_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M8,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G5_M7_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M8,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G5_M8_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M8,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G6_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M10,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G6_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M10,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G6_M10_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M10,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G6_M9_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M10,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G7_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M13,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G7_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M13,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G7_M11_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M13,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G7_M12_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M13,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G7_M13_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M13,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G8_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M15,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G8_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M15,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G8_M14_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M15,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G8_M15_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M15,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G9_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M18,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G9_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M18,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G9_M16_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M18,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G9_M17_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M18,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z1_G9_M18_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M18,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z2_G10_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_Z2_G10,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z2_G10_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_Z2_G10,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z2_G11_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_Z2_G11,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z2_G11_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_Z2_G11,,,Dublin,B3,SOR42,FirstFloor,,,,
B3_42_1F_Z2_G12_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M59,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_21,,,
B3_42_1F_Z2_G12_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M59,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_21,,,
B3_42_1F_Z2_G12_M59_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M59,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_21,,,
B3_42_1F_Z2_G13_LGHT_FAULT,Luminance_Alarm,Lighting_System,1F_M60,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_22,,,
B3_42_1F_Z2_G13_LGHT_LOAD%,Luminance_Command,Lighting_System,1F_M60,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_22,,,
B3_42_1F_Z2_G13_M60_LUX_LEVEL,Luminance_Sensor,Lighting_System,1F_M60,,,Dublin,B3,SOR42,FirstFloor,SOR42_F_22,,,
B3_42_1F_Z2_G1_LGHT_FAULT,Luminance_Alarm,Lighting_System,GF_M30,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_32,,,
B3_42_1F_Z2_G1_LGHT_LOAD%,Luminance_Command,Lighting_System,GF_M30,,,Dublin,B3,SOR42,GroundFloor,SOR42_G_32,,,
